rateId,document,version,effectiveDate,expirationDate,lastUpdateDate,shippingStartDate,shippingEndDate,productGroup,originGroup,originId,destinationGroup,destinationId,rateFactorType,rate,currency,rateUom,loadQuantity,ratePerUom,mode,distanceUom,distanceLower,distanceUpper,originCountry,originLabel,destinationCountry,destinationLabel
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|540|#|550,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,130.56,USD,ST,20,130.56,TRUCK,MI,540,550,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|380|#|390,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,90.96,USD,ST,20,90.96,TRUCK,MI,380,390,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|520|#|530,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,80.32,USD,ST,25,80.32,TRUCK,MI,520,530,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|230|#|240,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,57.71,USD,ST,20,57.71,TRUCK,MI,230,240,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|160|#|170,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,39.98,USD,ST,20,39.98,TRUCK,MI,160,170,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|140|#|150,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,36.67,USD,ST,20,36.67,TRUCK,MI,140,150,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,19.48,USD,ST,20,19.48,TRUCK,MI,50,60,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|60|#|70,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,10.45,USD,ST,25,10.45,TRUCK,MI,60,70,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|380|#|390,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,91.55,USD,ST,20,91.55,TRUCK,MI,380,390,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|320|#|330,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,77.55,USD,ST,20,77.55,TRUCK,MI,320,330,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,121.33,USD,ST,20,121.33,TRUCK,MI,490,500,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|340|#|350,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,49.47,USD,ST,25,49.47,TRUCK,MI,340,350,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|140|#|150,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,37.68,USD,ST,20,37.68,TRUCK,MI,140,150,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|990|#|1000,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,242.85,USD,ST,20,242.85,TRUCK,MI,990,1000,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|780|#|790,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,184.37,USD,ST,20,184.37,TRUCK,MI,780,790,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|340|#|350,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,80.75,USD,ST,20,80.75,TRUCK,MI,340,350,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|660|#|670,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,157.17,USD,ST,20,157.17,TRUCK,MI,660,670,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|600|#|610,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,143.36,USD,ST,20,143.36,TRUCK,MI,600,610,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,11.47,USD,ST,25,11.47,TRUCK,MI,50,60,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|530|#|540,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,77.53,USD,ST,25,77.53,TRUCK,MI,530,540,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|950|#|960,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,225.09,USD,ST,20,225.09,TRUCK,MI,950,960,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,168.53,USD,ST,20,168.53,TRUCK,MI,710,720,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|480|#|490,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,76.65,USD,ST,25,76.65,TRUCK,MI,480,490,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|30|#|40,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,18.13,USD,ST,20,18.13,TRUCK,MI,30,40,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|790|#|800,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,188.07,USD,ST,20,188.07,TRUCK,MI,790,800,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|610|#|620,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,146.92,USD,ST,20,146.92,TRUCK,MI,610,620,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|320|#|330,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,76.16,USD,ST,20,76.16,TRUCK,MI,320,330,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|330|#|340,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,79.47,USD,ST,20,79.47,TRUCK,MI,330,340,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|320|#|330,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,47.46,USD,ST,25,47.46,TRUCK,MI,320,330,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|10|#|20,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,18.16,USD,ST,20,18.16,TRUCK,MI,10,20,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|990|#|1000,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,233.80,USD,ST,20,233.8,TRUCK,MI,990,1000,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|130|#|140,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,34.11,USD,ST,20,34.11,TRUCK,MI,130,140,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|300|#|310,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,48.22,USD,ST,25,48.22,TRUCK,MI,300,310,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|260|#|270,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,33.52,USD,ST,25,33.52,TRUCK,MI,260,270,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,25.70,USD,ST,20,25.7,TRUCK,MI,90,100,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|570|#|580,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,81.25,USD,ST,25,81.25,TRUCK,MI,570,580,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|310|#|320,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,75.10,USD,ST,20,75.1,TRUCK,MI,310,320,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|30|#|40,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,8.99,USD,ST,25,8.99,TRUCK,MI,30,40,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|880|#|890,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,209.50,USD,ST,20,209.5,TRUCK,MI,880,890,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|410|#|420,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,57.60,USD,ST,25,57.6,TRUCK,MI,410,420,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|680|#|690,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,161.67,USD,ST,20,161.67,TRUCK,MI,680,690,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|380|#|390,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,56.10,USD,ST,25,56.1,TRUCK,MI,380,390,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|70|#|80,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,12.24,USD,ST,25,12.24,TRUCK,MI,70,80,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,24.14,USD,ST,20,24.14,TRUCK,MI,80,90,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|670|#|680,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,159.39,USD,ST,20,159.39,TRUCK,MI,670,680,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|690|#|700,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,170.48,USD,ST,20,170.48,TRUCK,MI,690,700,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,13.19,USD,ST,25,13.19,TRUCK,MI,80,90,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|400|#|410,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,55.84,USD,ST,25,55.84,TRUCK,MI,400,410,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,12.97,USD,ST,25,12.97,TRUCK,MI,90,100,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|880|#|890,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,216.61,USD,ST,20,216.61,TRUCK,MI,880,890,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|630|#|640,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,149.52,USD,ST,20,149.52,TRUCK,MI,630,640,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|50|#|60,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,9.48,USD,ST,25,9.48,TRUCK,MI,50,60,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|260|#|270,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,62.81,USD,ST,20,62.81,TRUCK,MI,260,270,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|90|#|100,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,12.91,USD,ST,25,12.91,TRUCK,MI,90,100,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|800|#|810,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,197.24,USD,ST,20,197.24,TRUCK,MI,800,810,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|250|#|260,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,63.25,USD,ST,20,63.25,TRUCK,MI,250,260,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|360|#|370,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,51.09,USD,ST,25,51.09,TRUCK,MI,360,370,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,102.37,USD,ST,25,102.37,TRUCK,MI,710,720,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,71.80,USD,ST,25,71.8,TRUCK,MI,490,500,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|200|#|210,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,28.23,USD,ST,25,28.23,TRUCK,MI,200,210,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|890|#|900,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,219.03,USD,ST,20,219.03,TRUCK,MI,890,900,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|610|#|620,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,144.56,USD,ST,20,144.56,TRUCK,MI,610,620,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|980|#|990,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,240.41,USD,ST,20,240.41,TRUCK,MI,980,990,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,14.99,USD,ST,25,14.99,TRUCK,MI,80,90,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|550|#|560,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,134.33,USD,ST,20,134.33,TRUCK,MI,550,560,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|590|#|600,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,142.37,USD,ST,20,142.37,TRUCK,MI,590,600,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|660|#|670,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,95.11,USD,ST,25,95.11,TRUCK,MI,660,670,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|890|#|900,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,211.53,USD,ST,20,211.53,TRUCK,MI,890,900,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|650|#|660,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,91.08,USD,ST,25,91.08,TRUCK,MI,650,660,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|310|#|320,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,43.43,USD,ST,25,43.43,TRUCK,MI,310,320,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|110|#|120,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,29.09,USD,ST,20,29.09,TRUCK,MI,110,120,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|350|#|360,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,50.83,USD,ST,25,50.83,TRUCK,MI,350,360,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|500|#|510,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,70.07,USD,ST,25,70.07,TRUCK,MI,500,510,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|570|#|580,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,141.09,USD,ST,20,141.09,TRUCK,MI,570,580,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|290|#|300,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,70.65,USD,ST,20,70.65,TRUCK,MI,290,300,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|510|#|520,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,121.68,USD,ST,20,121.68,TRUCK,MI,510,520,US,StateOrProvince,US,Country
