origin_city_state,dest_city_state,comm,orig_city,orig_state,dest_city,dest_state
"ENID, OK","ANDALE, KS",UREA,ENID,OK,ANDALE,KS
"ENID, OK","APPLETON, MN",AMMONIA,ENID,OK,APPLETON,MN
"ENID, OK","ARCADIA, IA",UREA,ENID,OK,ARCADIA,IA
"ENID, OK","ARENA, WI",UREA,ENID,OK,ARENA,WI
"ENID, OK","ARLINGTON, CA",AMMONIA,ENID,OK,ARLINGTON,CA
"ENID, OK","ARLINGTON, CA",DEF,ENID,OK,ARLINGTON,CA
"ENID, OK","ARLINGTON, CA",UREA,ENID,OK,ARLINGTON,CA
"ENID, OK","ARLINGTON, KS",UREA,ENID,OK,ARLINGTON,KS
"ENID, OK","ARTOIS, CA",UREA,ENID,OK,ARTOIS,CA
"ENID, OK","ARVILLA, ND",UREA,ENID,OK,ARVILLA,ND
"ENID, OK","ASH GROVE, MO",UREA,ENID,OK,ASH GROVE,MO
"ENID, OK","ASHTON, ID",UREA,ENID,OK,ASHTON,ID
"ENID, OK","ATLANTA, GA",DEF,ENID,OK,ATLANTA,GA
"ENID, OK","ATWATER, MN",UREA,ENID,OK,ATWATER,MN
"ENID, OK","AUBURN, NY",UREA,ENID,OK,AUBURN,NY
"ENID, OK","AURORA, MO",UREA,ENID,OK,AURORA,MO
"ENID, OK","AURORA, NE",UREA,ENID,OK,AURORA,NE
"ENID, OK","AXTELL, NE",AMMONIA,ENID,OK,AXTELL,NE
"ENID, OK","AYR, ND",UREA,ENID,OK,AYR,ND
"ENID, OK","AYR, ON",UREA,ENID,OK,AYR,ON
"ENID, OK","BALTIMORE, MD",DEF,ENID,OK,BALTIMORE,MD
"ENID, OK","BANCROFT, ID",UREA,ENID,OK,BANCROFT,ID
"ENID, OK","BARNESVILLE, MN",DEF,ENID,OK,BARNESVILLE,MN
"ENID, OK","BARNESVILLE, MN",UREA,ENID,OK,BARNESVILLE,MN
"ENID, OK","BARNWELL, AB",UREA,ENID,OK,BARNWELL,AB
"ENID, OK","BARRETT, MN",UREA,ENID,OK,BARRETT,MN
"ENID, OK","BARRETTS, MT",UREA,ENID,OK,BARRETTS,MT
"ENID, OK","BASIN, WY",UREA,ENID,OK,BASIN,WY
"ENID, OK","BATON ROUGE, LA",UREA,ENID,OK,BATON ROUGE,LA
"ENID, OK","BAUM, OR",UREA,ENID,OK,BAUM,OR
"ENID, OK","BAY CITY, MI",DEF,ENID,OK,BAY CITY,MI
"ENID, OK","BAYARD, IA",AMMONIA,ENID,OK,BAYARD,IA
"ENID, OK","BAYARD, IA",UREA,ENID,OK,BAYARD,IA
"ENID, OK","BEACH, ND",UREA,ENID,OK,BEACH,ND
"ENID, OK","BEARDSLEY, SD",UREA,ENID,OK,BEARDSLEY,SD
"ENID, OK","BEAUMONT, TX",DEF,ENID,OK,BEAUMONT,TX
"ENID, OK","BELEN, NM",UREA,ENID,OK,BELEN,NM
"ENID, OK","BELGRADE, MT",UREA,ENID,OK,BELGRADE,MT
"ENID, OK","BELLEGLADE-CHOSEN, FL",DEF,ENID,OK,BELLEGLADE-CHOSEN,FL
"ENID, OK","BELLMEAD, TX",UREA,ENID,OK,BELLMEAD,TX
"ENID, OK","BELOIT, KS",UREA,ENID,OK,BELOIT,KS
"ENID, OK","BELTRAMI, MN",UREA,ENID,OK,BELTRAMI,MN
"ENID, OK","BEND, OR",UREA,ENID,OK,BEND,OR
"ENID, OK","BENNETT, NE",UREA,ENID,OK,BENNETT,NE
"ENID, OK","BEREA, NE",AMMONIA,ENID,OK,BEREA,NE
"ENID, OK","BERRY, AZ",DEF,ENID,OK,BERRY,AZ
"ENID, OK","BERTHOLD, ND",UREA,ENID,OK,BERTHOLD,ND
"ENID, OK","BIEBER, CA",UREA,ENID,OK,BIEBER,CA
"ENID, OK","BIENFAIT, SK",UREA,ENID,OK,BIENFAIT,SK
"ENID, OK","BIG SPRING, TX",DEF,ENID,OK,BIG SPRING,TX
"ENID, OK","BIG SPRINGS, NE",UREA,ENID,OK,BIG SPRINGS,NE
"ENID, OK","BIGGAM, WA",UREA,ENID,OK,BIGGAM,WA
"ENID, OK","BILLINGS, MT",DEF,ENID,OK,BILLINGS,MT
"ENID, OK","BILLINGS, MT",UREA,ENID,OK,BILLINGS,MT
"ENID, OK","BINGHAM LAKE, MN",UREA,ENID,OK,BINGHAM LAKE,MN
"ENID, OK","BIRDS, TX",DEF,ENID,OK,BIRDS,TX
"ENID, OK","BIRMINGHAM, AL",DEF,ENID,OK,BIRMINGHAM,AL
"ENID, OK","BIRMINGHAM, AL",UREA,ENID,OK,BIRMINGHAM,AL
"ENID, OK","BISBEE, ND",UREA,ENID,OK,BISBEE,ND
"ENID, OK","BISON, KS",UREA,ENID,OK,BISON,KS
"ENID, OK","BLACK CREEK, WI",UREA,ENID,OK,BLACK CREEK,WI
"ENID, OK","BLACKBURN, MO",AMMONIA,ENID,OK,BLACKBURN,MO
"ENID, OK","BLACKFOOT, ID",UREA,ENID,OK,BLACKFOOT,ID
"ENID, OK","BLAIR, NE",UREA,ENID,OK,BLAIR,NE
"ENID, OK","BLENCOE, IA",UREA,ENID,OK,BLENCOE,IA
"ENID, OK","BLUE EARTH, MN",UREA,ENID,OK,BLUE EARTH,MN
"ENID, OK","BLUE ISLAND, IL",DEF,ENID,OK,BLUE ISLAND,IL
"ENID, OK","BOARDMAN, OR",UREA,ENID,OK,BOARDMAN,OR
"ENID, OK","BOMBAY, CA",UREA,ENID,OK,BOMBAY,CA
"ENID, OK","BONNERS FERRY, ID",UREA,ENID,OK,BONNERS FERRY,ID
"ENID, OK","BONNEVILLE, WY",UREA,ENID,OK,BONNEVILLE,WY
"ENID, OK","BOSCOBEL, WI",UREA,ENID,OK,BOSCOBEL,WI
"ENID, OK","BOSWORTH, MO",AMMONIA,ENID,OK,BOSWORTH,MO
"ENID, OK","BOSWORTH, MO",UREA,ENID,OK,BOSWORTH,MO
"ENID, OK","BOTKINS, OH",UREA,ENID,OK,BOTKINS,OH
"ENID, OK","BOTTINEAU, ND",UREA,ENID,OK,BOTTINEAU,ND
"ENID, OK","BOVINA, TX",UREA,ENID,OK,BOVINA,TX
"ENID, OK","BOW ISLAND, AB",UREA,ENID,OK,BOW ISLAND,AB
"ENID, OK","BOWBELLS, ND",UREA,ENID,OK,BOWBELLS,ND
"ENID, OK","BOWMAN, ND",UREA,ENID,OK,BOWMAN,ND
"ENID, OK","BOYLE, ND",UREA,ENID,OK,BOYLE,ND
"ENID, OK","BRADFORD, IA",UREA,ENID,OK,BRADFORD,IA
"ENID, OK","BRADNER, OH",UREA,ENID,OK,BRADNER,OH
"ENID, OK","BRADSHAW, NE",UREA,ENID,OK,BRADSHAW,NE
"ENID, OK","BRANDON, MB",UREA,ENID,OK,BRANDON,MB
"ENID, OK","BRANDON, WI",UREA,ENID,OK,BRANDON,WI
"ENID, OK","BRAWLEY, CA",UREA,ENID,OK,BRAWLEY,CA
"ENID, OK","BRECKENRIDGE, MI",UREA,ENID,OK,BRECKENRIDGE,MI
"ENID, OK","BREWSTER, MN",UREA,ENID,OK,BREWSTER,MN
"ENID, OK","BRICELYN, MN",UREA,ENID,OK,BRICELYN,MN
"ENID, OK","BRIDGEPORT, NE",UREA,ENID,OK,BRIDGEPORT,NE
"ENID, OK","BRIGHTON, CO",UREA,ENID,OK,BRIGHTON,CO
"ENID, OK","BRISTOL, SD",UREA,ENID,OK,BRISTOL,SD
"ENID, OK","BROAD BROOK, CT",UREA,ENID,OK,BROAD BROOK,CT
"ENID, OK","BROADWATER, NE",UREA,ENID,OK,BROADWATER,NE
"ENID, OK","BROCK, SK",UREA,ENID,OK,BROCK,SK
"ENID, OK","BROOKFIELD, MO",AMMONIA,ENID,OK,BROOKFIELD,MO
"ENID, OK","BROOKS, OR",UREA,ENID,OK,BROOKS,OR
"ENID, OK","BROWNFIELD, TX",UREA,ENID,OK,BROWNFIELD,TX
"ENID, OK","BROWNSON, NE",UREA,ENID,OK,BROWNSON,NE
"ENID, OK","BROWNTON, MN",UREA,ENID,OK,BROWNTON,MN
"ENID, OK","BROWNWOOD, TX",DEF,ENID,OK,BROWNWOOD,TX
"ENID, OK","BRUCE, WA",UREA,ENID,OK,BRUCE,WA
"ENID, OK","BRUNSWICK, MO",UREA,ENID,OK,BRUNSWICK,MO
"ENID, OK","BRUNSWICK, NE",UREA,ENID,OK,BRUNSWICK,NE
"ENID, OK","BRUSH, CO",AMMONIA,ENID,OK,BRUSH,CO
"ENID, OK","BRUSH, CO",UREA,ENID,OK,BRUSH,CO
"ENID, OK","BRYAN, TX",UREA,ENID,OK,BRYAN,TX
"ENID, OK","BUCKEYE, AZ",UREA,ENID,OK,BUCKEYE,AZ
"ENID, OK","BUDA, NE",UREA,ENID,OK,BUDA,NE
"ENID, OK","BUFFALO, TX",UREA,ENID,OK,BUFFALO,TX
"ENID, OK","BUHL, ID",UREA,ENID,OK,BUHL,ID
"ENID, OK","BURKBURNETT, TX",UAN,ENID,OK,BURKBURNETT,TX
"ENID, OK","BURKBURNETT, TX",UREA,ENID,OK,BURKBURNETT,TX
"ENID, OK","BURLEY, ID",UREA,ENID,OK,BURLEY,ID
"ENID, OK","BURLINGTON, CO",UREA,ENID,OK,BURLINGTON,CO
"ENID, OK","BURLINGTON, WA",UREA,ENID,OK,BURLINGTON,WA
"ENID, OK","BURNS, WY",UREA,ENID,OK,BURNS,WY
"ENID, OK","BURT, IA",UREA,ENID,OK,BURT,IA
"ENID, OK","BYRON, IL",UREA,ENID,OK,BYRON,IL
"ENID, OK","CABOOL, MO",UREA,ENID,OK,CABOOL,MO
"ENID, OK","CALDWELL, ID",UREA,ENID,OK,CALDWELL,ID
"ENID, OK","CALEDONIA, NY",UREA,ENID,OK,CALEDONIA,NY
"ENID, OK","CALEDONIA, OH",UREA,ENID,OK,CALEDONIA,OH
"ENID, OK","CALERA, AL",DEF,ENID,OK,CALERA,AL
"ENID, OK","CALEXICO, CA",UREA,ENID,OK,CALEXICO,CA
"ENID, OK","CALGARY, AB",UREA,ENID,OK,CALGARY,AB
"ENID, OK","CALIPATRIA, CA",UREA,ENID,OK,CALIPATRIA,CA
"ENID, OK","CAMAS, ID",UREA,ENID,OK,CAMAS,ID
"ENID, OK","CAMILLA, GA",DEF,ENID,OK,CAMILLA,GA
"ENID, OK","CAMPO, AZ",DEF,ENID,OK,CAMPO,AZ
"ENID, OK","CAMPO, AZ",UREA,ENID,OK,CAMPO,AZ
"ENID, OK","CAMROSE, AB",UREA,ENID,OK,CAMROSE,AB
"ENID, OK","CANNON FALLS, MN",DEF,ENID,OK,CANNON FALLS,MN
"ENID, OK","CANNON FALLS, MN",UREA,ENID,OK,CANNON FALLS,MN
"ENID, OK","CAPE GIRARDEAU, MO",UREA,ENID,OK,CAPE GIRARDEAU,MO
"ENID, OK","CARBERRY, MB",UREA,ENID,OK,CARBERRY,MB
"ENID, OK","CARMAN, MB",UREA,ENID,OK,CARMAN,MB
"ENID, OK","CARRINGTON, ND",UREA,ENID,OK,CARRINGTON,ND
"ENID, OK","CARROLLTON, MO",AMMONIA,ENID,OK,CARROLLTON,MO
"ENID, OK","CARSELAND, AB",UREA,ENID,OK,CARSELAND,AB
"ENID, OK","CASA GRANDE, AZ",UREA,ENID,OK,CASA GRANDE,AZ
"ENID, OK","CASEY, IL",UREA,ENID,OK,CASEY,IL
"ENID, OK","CASPER, WY",DEF,ENID,OK,CASPER,WY
"ENID, OK","CASSELTON, ND",UREA,ENID,OK,CASSELTON,ND
"ENID, OK","CEDAR CITY, UT",UREA,ENID,OK,CEDAR CITY,UT
"ENID, OK","CEDAR RAPIDS, IA",UREA,ENID,OK,CEDAR RAPIDS,IA
"ENID, OK","CELINA, TX",AMMONIA,ENID,OK,CELINA,TX
"ENID, OK","CENTER, CO",UREA,ENID,OK,CENTER,CO
"ENID, OK","CENTERVIEW, MO",UREA,ENID,OK,CENTERVIEW,MO
"ENID, OK","CENTRAL CITY, NE",DEF,ENID,OK,CENTRAL CITY,NE
"ENID, OK","CENTRAL CITY, NE",UREA,ENID,OK,CENTRAL CITY,NE
"ENID, OK","CENTRAL FERRY, WA",AMMONIA,ENID,OK,CENTRAL FERRY,WA
"ENID, OK","CENTRAL FERRY, WA",UREA,ENID,OK,CENTRAL FERRY,WA
"ENID, OK","CENTRAL POINT, OR",UREA,ENID,OK,CENTRAL POINT,OR
"ENID, OK","CENTRALIA, WA",DEF,ENID,OK,CENTRALIA,WA
"ENID, OK","CERES, CA",UREA,ENID,OK,CERES,CA
"ENID, OK","CHAPIN, IA",UREA,ENID,OK,CHAPIN,IA
"ENID, OK","CHAPMAN, KS",UREA,ENID,OK,CHAPMAN,KS
"ENID, OK","CHAPPELL, NE",UREA,ENID,OK,CHAPPELL,NE
"ENID, OK","CHEHALIS, WA",UREA,ENID,OK,CHEHALIS,WA
"ENID, OK","CHEMURGIC, CA",UREA,ENID,OK,CHEMURGIC,CA
"ENID, OK","CHETEK, WI",UREA,ENID,OK,CHETEK,WI
"ENID, OK","CHEVIOT, SK",UREA,ENID,OK,CHEVIOT,SK
"ENID, OK","CHICAGO, IL",AMMONIA,ENID,OK,CHICAGO,IL
"ENID, OK","CHICAGO, IL",DEF,ENID,OK,CHICAGO,IL
"ENID, OK","CHICAGO, IL",UREA,ENID,OK,CHICAGO,IL
"ENID, OK","CHICO, CA",UREA,ENID,OK,CHICO,CA
"ENID, OK","CHINO, CA",UREA,ENID,OK,CHINO,CA
"ENID, OK","CHOTEAU, MT",UREA,ENID,OK,CHOTEAU,MT
"ENID, OK","CINCINNATI, OH",UREA,ENID,OK,CINCINNATI,OH
"ENID, OK","CLARKE, OR",UREA,ENID,OK,CLARKE,OR
"ENID, OK","CLARKS GROVE, MN",UREA,ENID,OK,CLARKS GROVE,MN
"ENID, OK","CLEBURNE, TX",UREA,ENID,OK,CLEBURNE,TX
"ENID, OK","CLINE, UT",AMMONIA,ENID,OK,CLINE,UT
"ENID, OK","CLINT, TX",UREA,ENID,OK,CLINT,TX
"ENID, OK","CLINTON, OK",UAN,ENID,OK,CLINTON,OK
"ENID, OK","CLINTON, OK",UREA,ENID,OK,CLINTON,OK
"ENID, OK","CLINTON, WI",UREA,ENID,OK,CLINTON,WI
"ENID, OK","CLONTARF, MN",DEF,ENID,OK,CLONTARF,MN
"ENID, OK","CLOVIS, NM",UREA,ENID,OK,CLOVIS,NM
"ENID, OK","COACHELLA, CA",UREA,ENID,OK,COACHELLA,CA
"ENID, OK","COLBY, KS",UREA,ENID,OK,COLBY,KS
"ENID, OK","COLEMAN, WI",UREA,ENID,OK,COLEMAN,WI
"ENID, OK","COLLINS, MT",UREA,ENID,OK,COLLINS,MT
"ENID, OK","COLTON, CA",DEF,ENID,OK,COLTON,CA
"ENID, OK","COLUMBIA, SC",UREA,ENID,OK,COLUMBIA,SC
"ENID, OK","COLWICH, KS",UREA,ENID,OK,COLWICH,KS
"ENID, OK","COMANCHE, TX",UREA,ENID,OK,COMANCHE,TX
"ENID, OK","CONCORDIA, KS",UREA,ENID,OK,CONCORDIA,KS
"ENID, OK","CONRAD, MT",UREA,ENID,OK,CONRAD,MT
"ENID, OK","COOLIDGE, AZ",UREA,ENID,OK,COOLIDGE,AZ
"ENID, OK","CORDELL, OK",UAN,ENID,OK,CORDELL,OK
"ENID, OK","CORDELL, OK",UREA,ENID,OK,CORDELL,OK
"ENID, OK","CORDER, MO",AMMONIA,ENID,OK,CORDER,MO
"ENID, OK","CORINNE, SK",UREA,ENID,OK,CORINNE,SK
"ENID, OK","CORINNE, UT",UREA,ENID,OK,CORINNE,UT
"ENID, OK","CORONADO, AZ",AMMONIA,ENID,OK,CORONADO,AZ
"ENID, OK","CORSON, SD",AMMONIA,ENID,OK,CORSON,SD
"ENID, OK","CORVALLIS, OR",UREA,ENID,OK,CORVALLIS,OR
"ENID, OK","COTTAGE GROVE, OR",UREA,ENID,OK,COTTAGE GROVE,OR
"ENID, OK","COTTAGE GROVE, WI",UREA,ENID,OK,COTTAGE GROVE,WI
"ENID, OK","COUNCIL BLUFFS, IA",DEF,ENID,OK,COUNCIL BLUFFS,IA
"ENID, OK","COUNCIL BLUFFS, IA",UREA,ENID,OK,COUNCIL BLUFFS,IA
"ENID, OK","COUTTS, AB",DEF,ENID,OK,COUTTS,AB
"ENID, OK","COZAD, NE",UREA,ENID,OK,COZAD,NE
"ENID, OK","CRAIG, CO",UREA,ENID,OK,CRAIG,CO
"ENID, OK","CRAVEN, SD",UREA,ENID,OK,CRAVEN,SD
"ENID, OK","CRAYOLD, CA",DEF,ENID,OK,CRAYOLD,CA
"ENID, OK","CRESCENT CITY, IL",UREA,ENID,OK,CRESCENT CITY,IL
"ENID, OK","CRESTON, IA",UREA,ENID,OK,CRESTON,IA
"ENID, OK","CROCKER, MO",UREA,ENID,OK,CROCKER,MO
"ENID, OK","CROOK, CO",UREA,ENID,OK,CROOK,CO
"ENID, OK","CRYSTAL, ND",UREA,ENID,OK,CRYSTAL,ND
"ENID, OK","CULBERTSON, NE",UREA,ENID,OK,CULBERTSON,NE
"ENID, OK","CULVER, OR",UREA,ENID,OK,CULVER,OR
"ENID, OK","CUNNINGHAM, KS",UREA,ENID,OK,CUNNINGHAM,KS
"ENID, OK","CUSTAR, OH",UREA,ENID,OK,CUSTAR,OH
"ENID, OK","CUSTER CITY, OK",UAN,ENID,OK,CUSTER CITY,OK
"ENID, OK","CUSTER CITY, OK",UREA,ENID,OK,CUSTER CITY,OK
"ENID, OK","CUTKNIFE, SK",UREA,ENID,OK,CUTKNIFE,SK
"ENID, OK","DALHART, TX",UAN,ENID,OK,DALHART,TX
"ENID, OK","DALHART, TX",UREA,ENID,OK,DALHART,TX
"ENID, OK","DALLAS, TX",DEF,ENID,OK,DALLAS,TX
"ENID, OK","DANSVILLE, NY",UREA,ENID,OK,DANSVILLE,NY
"ENID, OK","DANUBE, MN",UREA,ENID,OK,DANUBE,MN
"ENID, OK","DANVILLE, IL",UREA,ENID,OK,DANVILLE,IL
"ENID, OK","DARTMOUTH, KS",UREA,ENID,OK,DARTMOUTH,KS
"ENID, OK","DAWSON CREEK, BC",UREA,ENID,OK,DAWSON CREEK,BC
"ENID, OK","DAYTON, OR",UREA,ENID,OK,DAYTON,OR
"ENID, OK","DE LEON, TX",UREA,ENID,OK,DE LEON,TX
"ENID, OK","DEKALB, IL",UREA,ENID,OK,DEKALB,IL
"ENID, OK","DELANO, CA",UREA,ENID,OK,DELANO,CA
"ENID, OK","DELTA, CO",UREA,ENID,OK,DELTA,CO
"ENID, OK","DELTA, UT",UREA,ENID,OK,DELTA,UT
"ENID, OK","DENVER, CO",DEF,ENID,OK,DENVER,CO
"ENID, OK","DENVER, CO",UREA,ENID,OK,DENVER,CO
"ENID, OK","DERRY, OR",UREA,ENID,OK,DERRY,OR
"ENID, OK","DIBOLL, TX",UREA,ENID,OK,DIBOLL,TX
"ENID, OK","DILLON, MT",UREA,ENID,OK,DILLON,MT
"ENID, OK","DIXICO, TX",DEF,ENID,OK,DIXICO,TX
"ENID, OK","DIXON, CA",UREA,ENID,OK,DIXON,CA
"ENID, OK","DOCK, AZ",UREA,ENID,OK,DOCK,AZ
"ENID, OK","DODGE CITY, KS",AMMONIA,ENID,OK,DODGE CITY,KS
"ENID, OK","DODGE CITY, KS",UREA,ENID,OK,DODGE CITY,KS
"ENID, OK","DON, ID",AMMONIA,ENID,OK,DON,ID
"ENID, OK","DON, ID",UREA,ENID,OK,DON,ID
"ENID, OK","DONALD, OR",UREA,ENID,OK,DONALD,OR
"ENID, OK","DORCHESTER, NE",AMMONIA,ENID,OK,DORCHESTER,NE
"ENID, OK","DOYON, ND",UREA,ENID,OK,DOYON,ND
"ENID, OK","DRAPER, UT",UREA,ENID,OK,DRAPER,UT
"ENID, OK","DRAYTON, ND",DEF,ENID,OK,DRAYTON,ND
"ENID, OK","DRAYTON, ND",UREA,ENID,OK,DRAYTON,ND
"ENID, OK","DUMAS, AR",UREA,ENID,OK,DUMAS,AR
"ENID, OK","DUNKERTON, IA",UREA,ENID,OK,DUNKERTON,IA
"ENID, OK","DURHAM, KS",UREA,ENID,OK,DURHAM,KS
"ENID, OK","DYER, TN",UREA,ENID,OK,DYER,TN
"ENID, OK","EAGLE PASS, TX",AMMONIA,ENID,OK,EAGLE PASS,TX
"ENID, OK","EAST GRAND FORKS, MN",UREA,ENID,OK,EAST GRAND FORKS,MN
"ENID, OK","EAST ST LOUIS, IL",AMMONIA,ENID,OK,EAST ST LOUIS,IL
"ENID, OK","EAST ST LOUIS, IL",DEF,ENID,OK,EAST ST LOUIS,IL
"ENID, OK","EAST ST LOUIS, IL",UREA,ENID,OK,EAST ST LOUIS,IL
"ENID, OK","EATON, CO",UREA,ENID,OK,EATON,CO
"ENID, OK","EDGELEY, ND",UREA,ENID,OK,EDGELEY,ND
"ENID, OK","EDISON, NE",AMMONIA,ENID,OK,EDISON,NE
"ENID, OK","EDISON, NE",UREA,ENID,OK,EDISON,NE
"ENID, OK","EDWALL, WA",AMMONIA,ENID,OK,EDWALL,WA
"ENID, OK","EL CENTRO, CA",UREA,ENID,OK,EL CENTRO,CA
"ENID, OK","EL DORADO, KS",UREA,ENID,OK,EL DORADO,KS
"ENID, OK","EL PASO, TX",UREA,ENID,OK,EL PASO,TX
"ENID, OK","ELDON, TX",DEF,ENID,OK,ELDON,TX
"ENID, OK","ELDORADO, IL",AMMONIA,ENID,OK,ELDORADO,IL
"ENID, OK","ELK MOUND, WI",UREA,ENID,OK,ELK MOUND,WI
"ENID, OK","ELKHART, TX",UREA,ENID,OK,ELKHART,TX
"ENID, OK","ELM CREEK, NE",UREA,ENID,OK,ELM CREEK,NE
"ENID, OK","ELMENDORF, TX",DEF,ENID,OK,ELMENDORF,TX
"ENID, OK","ELOY, AZ",UREA,ENID,OK,ELOY,AZ
"ENID, OK","ELSIE, NE",AMMONIA,ENID,OK,ELSIE,NE
"ENID, OK","ELSIE, NE",UREA,ENID,OK,ELSIE,NE
"ENID, OK","ELSTOW, SK",UREA,ENID,OK,ELSTOW,SK
"ENID, OK","EMMETT, ID",UREA,ENID,OK,EMMETT,ID
"ENID, OK","ENSIGN, KS",UREA,ENID,OK,ENSIGN,KS
"ENID, OK","ERSKINE, MN",UREA,ENID,OK,ERSKINE,MN
"ENID, OK","EUGENE, OR",DEF,ENID,OK,EUGENE,OR
"ENID, OK","EUGENE, OR",UREA,ENID,OK,EUGENE,OR
"ENID, OK","EVANSVILLE, WI",UREA,ENID,OK,EVANSVILLE,WI
"ENID, OK","FAIRFIELD, MT",UREA,ENID,OK,FAIRFIELD,MT
"ENID, OK","FAIRMONT, MN",UREA,ENID,OK,FAIRMONT,MN
"ENID, OK","FALLON, NV",UREA,ENID,OK,FALLON,NV
"ENID, OK","FALLS CITY, NE",UREA,ENID,OK,FALLS CITY,NE
"ENID, OK","FAMOSO, CA",UREA,ENID,OK,FAMOSO,CA
"ENID, OK","FARGO, ND",DEF,ENID,OK,FARGO,ND
"ENID, OK","FARNHAMVILLE, IA",UREA,ENID,OK,FARNHAMVILLE,IA
"ENID, OK","FAYETTEVILLE, NC",UREA,ENID,OK,FAYETTEVILLE,NC
"ENID, OK","FILER, ID",UREA,ENID,OK,FILER,ID
"ENID, OK","FINLEY, WA",UREA,ENID,OK,FINLEY,WA
"ENID, OK","FLAGLER, CO",UREA,ENID,OK,FLAGLER,CO
"ENID, OK","FORD, MT",UREA,ENID,OK,FORD,MT
"ENID, OK","FOREST CITY, MO",UREA,ENID,OK,FOREST CITY,MO
"ENID, OK","FORSYTH, MT",UREA,ENID,OK,FORSYTH,MT
"ENID, OK","FORT PIERRE, SD",UREA,ENID,OK,FORT PIERRE,SD
"ENID, OK","FOWLERVILLE, MI",DEF,ENID,OK,FOWLERVILLE,MI
"ENID, OK","FREDERICK, OK",UAN,ENID,OK,FREDERICK,OK
"ENID, OK","FREDERICK, OK",UREA,ENID,OK,FREDERICK,OK
"ENID, OK","FREELAND, MI",UREA,ENID,OK,FREELAND,MI
"ENID, OK","FREMONT, CA",UREA,ENID,OK,FREMONT,CA
"ENID, OK","FREMONT, NE",UREA,ENID,OK,FREMONT,NE
"ENID, OK","FRENCH CAMP, CA",UREA,ENID,OK,FRENCH CAMP,CA
"ENID, OK","FRESNO, CA",UREA,ENID,OK,FRESNO,CA
"ENID, OK","FRIONA, TX",UREA,ENID,OK,FRIONA,TX
"ENID, OK","FRITCHTON, IN",UREA,ENID,OK,FRITCHTON,IN
"ENID, OK","FRUITA, CO",UAN,ENID,OK,FRUITA,CO
"ENID, OK","FRUITA, CO",UREA,ENID,OK,FRUITA,CO
"ENID, OK","FT COLLINS, CO",UREA,ENID,OK,FT COLLINS,CO
"ENID, OK","FT MORGAN, CO",UREA,ENID,OK,FT MORGAN,CO
"ENID, OK","FT WORTH, TX",DEF,ENID,OK,FT WORTH,TX
"ENID, OK","FT WORTH, TX",UREA,ENID,OK,FT WORTH,TX
"ENID, OK","FURLEY, KS",UREA,ENID,OK,FURLEY,KS
"ENID, OK","GAINESVILLE, TX",UREA,ENID,OK,GAINESVILLE,TX
"ENID, OK","GARDEN CITY, KS",UREA,ENID,OK,GARDEN CITY,KS
"ENID, OK","GARLAND, UT",UREA,ENID,OK,GARLAND,UT
"ENID, OK","GARRETSON, SD",AMMONIA,ENID,OK,GARRETSON,SD
"ENID, OK","GENEVA (FGLK), NY",UREA,ENID,OK,GENEVA (FGLK),NY
"ENID, OK","GERING, NE",UREA,ENID,OK,GERING,NE
"ENID, OK","GILCREST, CO",UREA,ENID,OK,GILCREST,CO
"ENID, OK","GLADE, WA",DEF,ENID,OK,GLADE,WA
"ENID, OK","GLADE, WA",UREA,ENID,OK,GLADE,WA
"ENID, OK","GLADYS, VA",DEF,ENID,OK,GLADYS,VA
"ENID, OK","GLASGOW, MO",AMMONIA,ENID,OK,GLASGOW,MO
"ENID, OK","GLENFIELD, ND",AMMONIA,ENID,OK,GLENFIELD,ND
"ENID, OK","GLENNS FERRY, ID",UREA,ENID,OK,GLENNS FERRY,ID
"ENID, OK","GLENWOOD JCT, MN",UREA,ENID,OK,GLENWOOD JCT,MN
"ENID, OK","GLENWOOD, AR",UREA,ENID,OK,GLENWOOD,AR
"ENID, OK","GLOSSOP, MB",UREA,ENID,OK,GLOSSOP,MB
"ENID, OK","GOLDEN CITY, MO",UREA,ENID,OK,GOLDEN CITY,MO
"ENID, OK","GOLDEN VALLEY, ID",UREA,ENID,OK,GOLDEN VALLEY,ID
"ENID, OK","GOODING, ID",UREA,ENID,OK,GOODING,ID
"ENID, OK","GOODLAND, KS",UAN,ENID,OK,GOODLAND,KS
"ENID, OK","GOSHEN JCT, CA",UREA,ENID,OK,GOSHEN JCT,CA
"ENID, OK","GOTHENBURG, NE",UREA,ENID,OK,GOTHENBURG,NE
"ENID, OK","GRACE CITY, ND",AMMONIA,ENID,OK,GRACE CITY,ND
"ENID, OK","GRAETTINGER, IA",UREA,ENID,OK,GRAETTINGER,IA
"ENID, OK","GRAND FALLS, NB",UREA,ENID,OK,GRAND FALLS,NB
"ENID, OK","GRAND FORKS, ND",UREA,ENID,OK,GRAND FORKS,ND
"ENID, OK","GRAND MARSH, WI",UREA,ENID,OK,GRAND MARSH,WI
"ENID, OK","GRANDVIEW, WA",UREA,ENID,OK,GRANDVIEW,WA
"ENID, OK","GRANT, MI",UREA,ENID,OK,GRANT,MI
"ENID, OK","GRANT, NE",AMMONIA,ENID,OK,GRANT,NE
"ENID, OK","GRASSY LAKE, AB",UREA,ENID,OK,GRASSY LAKE,AB
"ENID, OK","GRAYLING, MI",UREA,ENID,OK,GRAYLING,MI
"ENID, OK","GREAT BEND, KS",UREA,ENID,OK,GREAT BEND,KS
